id;isHead;sHeadDate;sGHeadDate;sTotal;sTarget;isTarget;isNotOnlyTarget;cDaysBetween;isSameDay;isLater;isEarlier;cBus;cEmpl;cCust;isSameOrNever;isLaterOrNever;sGS;sG;sT;sS;isRep;isBF;cSMen;cAMen;dFirstSale;cWorkMonth;cSaleMonth;isServer;isBUCorp;is50lic;isEGG;isBuh;isZUP;isKPR;isUT;isBS;isAnyBuh;isBTOR;isService;isLicense;isPOS
65836;1;3300;3300;21470;4600;1;1;131;0;1;0;3;50;1;0;1;8280;3300;0;4980;1;0;2;1;42420;6;3;0;0;0;0;1;1;0;0;0;1;0;1;0;0
65908;1;13000;13000;24536;0;0;0;0;0;0;0;2;3;1;1;1;13000;13000;0;0;0;0;1;2;42420;8;8;0;0;0;0;1;0;0;0;0;1;0;0;0;0
669395;1;33600;33600;43488;0;0;0;0;0;0;0;2;2;1;1;1;33600;33600;0;0;0;0;2;4;42424;8;5;0;1;0;0;1;0;0;0;0;1;0;0;0;0
65778;1;68100;68100;79636;21000;1;1;0;1;0;0;2;20;1;1;0;68100;68100;0;0;0;0;2;1;42424;8;8;0;0;0;0;1;1;0;0;0;1;0;0;1;0
534627;1;26000;26000;59785;0;0;0;0;0;0;0;4;40;1;1;1;51545;32300;18000;1245;0;0;3;8;42424;8;7;0;0;0;0;1;0;0;0;0;1;1;1;1;0
512471;1;3300;3300;8280;0;0;0;0;0;0;0;2;4;1;1;1;8280;3300;0;4980;0;0;2;6;42424;9;3;0;0;0;0;1;0;0;0;0;1;0;1;0;0
224786;1;3300;3300;9200;0;0;0;0;0;0;0;2;4;1;1;1;3300;3300;0;0;1;0;2;1;42425;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
65837;1;1650;1650;1650;2300;1;1;0;1;0;0;1;20;1;1;0;1650;1650;0;0;0;0;1;0;42425;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
66337;1;7900;7900;15290;0;0;0;0;0;0;0;3;12;1;1;1;10390;7900;0;2490;1;0;2;2;42429;7;3;0;0;0;0;1;0;0;0;0;1;0;1;0;0
1028751;1;3300;3300;3300;0;0;0;0;0;0;0;1;25;1;1;1;3300;3300;0;0;0;0;1;0;42429;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66358;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42429;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66296;1;1850;1650;1850;0;0;0;0;0;0;0;2;1;1;1;1;1650;1650;0;0;0;0;1;0;42429;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1218955;1;13000;13000;41966;17400;1;1;0;1;0;0;3;15;1;1;0;30430;13000;0;17430;0;0;2;2;42430;7;7;0;0;0;0;1;1;0;0;0;1;0;1;0;0
65882;1;26000;26000;37536;0;0;0;0;0;0;0;2;5;1;1;1;26000;26000;0;0;0;0;1;2;42430;7;7;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66352;1;0;0;0;0;1;1;0;1;0;0;1;0;1;1;0;0;0;0;0;0;0;1;1;42430;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
66362;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42430;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66348;1;1650;1650;1650;0;0;0;0;0;0;0;1;10;1;1;1;1650;1650;0;0;0;0;1;1;42431;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66395;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42432;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66366;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;2;42432;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66292;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42432;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66372;1;1850;1650;1850;0;0;0;0;0;0;0;2;0;1;1;1;1650;1650;0;0;0;0;1;1;42432;5;3;0;0;0;0;1;0;0;0;0;1;0;0;0;0
65773;1;3300;3300;3300;0;0;0;0;0;0;0;1;10;1;1;1;3300;3300;0;0;0;0;1;1;42432;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
703133;1;19300;19300;19300;0;0;0;0;0;0;0;1;15;1;1;1;19300;19300;0;0;0;0;1;1;42432;1;1;0;0;0;0;1;0;0;0;0;1;0;0;1;0
169246;1;186251;186251;871141;19110;1;1;0;1;0;0;8;10;1;1;0;223776;192551;0;31225;0;0;7;5;42396;9;8;1;0;0;0;1;1;0;1;0;1;0;1;1;1
533063;1;13000;13000;19546;17400;1;1;0;1;0;0;2;5;1;1;0;13000;13000;0;0;0;0;2;2;42433;7;2;0;0;0;0;1;1;0;0;0;1;0;0;0;0
66284;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42438;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
852401;1;14650;14650;66765;2300;1;1;0;1;0;0;1;0;1;1;0;66765;66765;0;0;0;0;2;1;42438;5;3;0;0;0;0;1;1;0;1;0;1;0;0;1;0
65757;1;13000;13000;24536;0;0;0;0;0;0;0;2;20;1;1;1;13000;13000;0;0;0;0;1;1;42438;7;7;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66426;1;1650;1650;1650;0;0;0;0;0;0;0;1;3;1;1;1;1650;1650;0;0;0;0;1;0;42438;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66422;1;3300;3300;3300;0;0;0;0;0;0;0;1;5;1;1;1;3300;3300;0;0;0;0;1;0;42439;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
122310;1;26000;26000;42516;0;0;0;0;0;0;0;3;3;1;1;1;30980;26000;0;4980;0;0;2;4;42439;7;7;0;0;0;0;1;0;0;0;0;1;0;1;0;0
66449;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42439;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66421;1;3300;3300;3300;4600;1;1;0;1;0;0;1;0;1;1;0;3300;3300;0;0;0;0;1;1;42439;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
231294;1;13000;13000;146231;4600;1;1;0;1;0;0;3;15;1;1;0;129085;127840;0;1245;0;0;3;2;42451;7;3;1;0;0;0;1;1;0;0;0;1;0;1;0;0
227860;1;13000;13000;40246;0;0;0;0;0;0;0;3;5;1;1;1;20470;13000;0;7470;0;0;2;2;42440;4;3;0;0;0;0;1;0;0;0;0;1;0;1;0;0
66443;1;19300;19300;47021;0;0;0;0;0;0;0;3;3;1;1;1;32995;19300;0;13695;0;0;4;2;42440;8;8;0;0;0;0;1;0;0;0;0;1;0;1;1;0
66463;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42440;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761649;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;0;42443;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
530141;1;3300;3300;8280;0;0;0;0;0;0;0;2;20;1;1;1;8280;3300;0;4980;0;0;1;3;42439;2;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
874105;1;13000;13000;29840;0;0;0;0;0;0;0;4;3;1;1;1;13000;13000;0;0;0;0;3;2;42402;8;7;0;0;0;0;1;0;0;0;0;1;0;0;0;1
675479;1;161400;161400;172936;17400;1;1;0;1;0;0;2;60;1;1;0;161400;161400;0;0;0;0;1;3;42445;7;7;1;1;0;0;1;1;0;0;0;1;0;0;1;0
66510;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42445;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66473;1;3300;3300;3300;0;0;0;0;0;0;0;1;5;1;1;1;3300;3300;0;0;0;0;1;1;42445;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66480;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42446;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66382;1;3300;3300;3300;0;0;0;0;0;0;0;1;2;1;1;1;3300;3300;0;0;0;0;1;2;42447;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66318;1;13000;13000;22888;0;0;0;0;0;0;0;2;4;1;1;1;13000;13000;0;0;0;0;1;2;42447;7;7;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66524;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;2;1;42450;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
703148;1;13000;13000;54800;0;0;0;0;0;0;0;2;35;1;1;1;54800;13000;0;41800;0;0;1;3;42474;7;6;0;0;0;0;1;0;0;0;0;1;0;1;0;0
65764;1;39000;13000;134848;0;0;0;0;0;0;0;4;50;1;1;1;124960;91000;26000;7960;0;0;3;6;42444;7;7;0;0;0;0;1;0;0;0;0;1;1;1;1;0
66566;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42450;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66444;1;13000;13000;24536;0;0;0;0;0;0;0;2;4;1;1;1;13000;13000;0;0;0;0;1;1;42450;7;7;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66567;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42451;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
65872;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42452;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66397;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42452;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
334385;1;30450;30450;39720;0;0;0;0;0;0;0;3;2;1;1;1;37920;30450;0;7470;0;0;2;3;42384;3;2;0;1;0;0;1;0;0;0;0;1;0;1;0;0
151283;1;1950;1650;1950;0;0;0;0;0;0;0;2;0;1;1;1;1650;1650;0;0;0;0;1;0;42452;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66602;1;1650;1650;1650;2300;1;1;0;1;0;0;1;0;1;1;0;1650;1650;0;0;0;0;1;1;42452;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
188603;1;1650;1650;6550;0;0;0;0;0;0;0;2;0;1;1;1;1650;1650;0;0;1;0;2;1;42440;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66488;1;19300;19300;27315;0;0;0;0;0;0;0;2;0;1;1;1;27315;19300;0;8015;0;0;2;1;42453;3;2;0;0;0;0;1;0;0;0;0;1;0;1;1;0
226432;1;1650;1650;1650;0;0;0;0;0;0;0;1;3;1;1;1;1650;1650;0;0;0;0;1;1;42453;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66610;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42453;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66451;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42453;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66479;1;3300;3300;15770;0;0;0;0;0;0;0;2;0;1;1;1;15770;3300;0;12470;0;0;1;1;42450;7;4;0;0;0;0;1;0;0;0;0;1;0;1;0;0
66597;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42454;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66605;1;13000;13000;13000;0;0;0;0;0;0;0;1;25;1;1;1;13000;13000;0;0;0;0;1;1;42454;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1214932;1;13000;13000;22888;0;0;0;0;0;0;0;2;2;1;1;1;13000;13000;0;0;0;0;1;1;42454;7;7;0;0;0;0;1;0;0;0;0;1;0;0;0;0
165606;1;1850;1650;1850;0;0;0;0;0;0;0;2;0;1;1;1;1650;1650;0;0;0;0;1;4;42454;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66636;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;2;1;42454;5;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66462;1;1850;1650;1850;0;0;0;0;0;0;0;2;7;1;1;1;1650;1650;0;0;0;0;1;1;42457;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66583;1;13000;13000;22888;17400;1;1;21;0;1;0;2;15;1;0;1;13000;13000;0;0;0;0;1;3;42457;7;7;0;0;0;0;1;1;0;0;0;1;0;0;0;0
66674;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42458;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66664;1;1850;1650;1850;0;0;0;0;0;0;0;2;0;1;1;1;1650;1650;0;0;0;0;1;1;42458;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66609;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42460;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66634;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42458;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66681;1;16200;16200;35976;0;0;0;0;0;0;0;2;2;1;1;1;16200;16200;0;0;0;0;1;2;42458;4;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66644;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42458;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66663;1;7550;1650;7550;0;0;0;0;0;0;0;2;1;1;1;1;1650;1650;0;0;1;0;1;1;42458;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
217692;1;13000;13000;60000;22000;1;1;-162;0;0;1;3;3;1;0;0;45600;41600;0;4000;0;0;4;5;42458;9;6;0;0;0;0;1;1;0;1;0;1;0;1;0;0
66719;1;1850;1650;1850;0;0;0;0;0;0;0;2;1;1;1;1;1650;1650;0;0;0;0;1;1;42460;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66724;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42460;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66721;1;1850;1650;1850;0;0;0;0;0;0;0;2;1;1;1;1;1650;1650;0;0;0;0;1;1;42460;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66700;1;13000;13000;22888;0;0;0;0;0;0;0;2;3;1;1;1;13000;13000;0;0;0;0;1;1;42460;7;7;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66723;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42461;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66680;1;13000;13000;32776;0;0;0;0;0;0;0;2;5;1;1;1;13000;13000;0;0;0;0;1;1;42461;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66629;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;2;42464;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66540;1;11200;3300;11200;0;0;0;0;0;0;0;2;0;1;1;1;3300;3300;0;0;0;0;1;2;42464;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66727;1;3300;3300;3300;0;0;0;0;0;0;0;1;7;1;1;1;3300;3300;0;0;0;0;1;1;42464;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
412969;1;16200;16200;16200;0;0;0;0;0;0;0;1;0;1;1;1;16200;16200;0;0;0;0;1;0;42465;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66763;1;3300;3300;9200;0;0;0;0;0;0;0;2;5;1;1;1;3300;3300;0;0;1;0;2;1;42465;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66754;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42465;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66683;1;6550;1650;11530;0;0;0;0;0;0;0;3;2;1;1;1;6630;1650;0;4980;1;0;2;2;42465;5;2;0;0;0;0;1;0;0;0;0;1;0;1;0;0
66739;1;1650;1650;1650;0;0;0;0;0;0;0;1;3;1;1;1;1650;1650;0;0;0;0;1;0;42465;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66746;1;1650;1650;5550;0;0;0;0;0;0;0;2;10;1;1;1;1650;1650;0;0;1;0;2;1;42466;2;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
61445;1;8280;3300;8280;0;0;0;0;0;0;0;2;2;1;1;1;8280;3300;0;4980;0;0;1;2;42467;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
299910;1;3300;3300;21890;0;0;0;0;0;0;0;3;5;1;1;1;3300;3300;0;0;0;0;2;3;42426;7;5;0;0;0;0;1;0;0;0;0;1;0;0;0;1
66755;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42467;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66688;1;3300;3300;109398;4600;1;1;0;1;0;0;6;20;1;1;0;81890;48600;0;33290;0;0;5;3;42467;7;7;0;0;0;0;1;1;0;0;0;1;0;1;1;1
66757;1;30400;30400;30400;0;0;0;0;0;0;0;1;2;1;1;1;30400;30400;0;0;0;0;1;2;42467;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0
66805;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42467;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66765;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42468;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66810;1;13000;13000;17944;0;0;0;0;0;0;0;2;3;1;1;1;13000;13000;0;0;0;0;1;1;42468;6;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0
761804;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42471;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
284316;1;13000;13000;30328;17400;1;1;0;1;0;0;2;5;1;1;0;13000;13000;0;0;0;0;2;0;42471;4;3;0;0;0;0;1;1;0;0;0;1;0;0;0;0
66678;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;1;42471;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66671;1;1850;1650;1850;0;0;0;0;0;0;0;2;1;1;1;1;1650;1650;0;0;0;0;1;1;42471;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
1168159;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;0;0;0;0;0;1;0;42472;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
350121;1;6600;6600;14100;0;0;0;0;0;0;0;2;0;1;1;1;6600;6600;0;0;0;0;2;2;42472;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;1
217678;1;3300;3300;9525;0;0;0;0;0;0;0;2;0;1;1;1;9525;3300;0;6225;0;0;1;1;42468;4;3;0;0;0;0;1;0;0;0;0;1;0;1;0;0
66834;1;1650;1650;1650;2300;1;1;0;1;0;0;1;1;1;1;0;1650;1650;0;0;0;0;1;0;42472;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
66853;1;13000;13000;13000;0;0;0;0;0;0;0;1;10;1;1;1;13000;13000;0;0;0;0;1;1;42472;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66843;1;5790;3300;5790;0;0;0;0;0;0;0;3;0;1;1;1;3300;3300;0;0;0;0;1;1;42473;1;1;0;0;0;0;1;0;0;0;0;1;0;1;0;0
66854;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42473;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66835;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42473;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66865;1;1850;1650;1850;0;0;0;0;0;0;0;2;1;1;1;1;1650;1650;0;0;0;0;1;1;42473;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66704;1;13000;13000;22888;0;0;0;0;0;0;0;2;5;1;1;1;13000;13000;0;0;0;0;1;1;42473;6;6;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66868;1;9200;3300;9200;0;0;0;0;0;0;0;2;1;1;1;1;3300;3300;0;0;1;0;1;2;42473;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66859;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42474;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66866;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;1;42474;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
700028;1;13000;13000;36682;27200;1;1;-175;0;0;1;3;17;1;0;0;26350;13000;0;13350;0;0;1;2;42489;7;7;0;0;0;0;1;1;0;0;0;1;0;1;1;0
66383;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;2;42474;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66778;1;3300;3300;3300;0;0;0;0;0;0;0;1;20;1;1;1;3300;3300;0;0;0;0;1;2;42474;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66855;1;1650;1650;1650;2300;1;1;0;1;0;0;1;0;1;1;0;1650;1650;0;0;0;0;1;1;42475;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
66884;1;8200;3300;8200;0;0;0;0;0;0;0;2;10;1;1;1;3300;3300;0;0;1;0;1;1;42475;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
850752;1;9850;9850;23070;0;0;0;0;0;0;0;3;240;1;1;1;14830;9850;0;4980;0;0;2;2;42475;7;7;0;0;0;0;1;0;0;0;0;1;0;1;0;0
1064580;1;1850;1650;1850;0;0;0;0;0;0;0;2;1;1;1;1;1650;1650;0;0;0;0;1;1;42475;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66894;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42475;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66889;1;11690;3300;11690;0;0;0;0;0;0;0;2;0;1;1;1;3300;3300;0;0;1;0;1;1;42478;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66730;1;1650;1650;9150;0;0;0;0;0;0;0;2;0;1;1;1;1650;1650;0;0;0;0;2;3;42478;6;4;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66927;1;1650;1650;1650;0;0;0;0;0;0;0;1;1;1;1;1;1650;1650;0;0;0;0;1;0;42478;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66768;1;3300;3300;3300;4600;1;1;0;1;0;0;1;1;1;1;0;3300;3300;0;0;0;0;1;1;42478;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
67239;1;7550;1650;7550;0;0;0;0;0;0;0;2;1;1;1;1;1650;1650;0;0;1;0;1;1;42479;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66856;1;13000;13000;17944;17400;1;1;0;1;0;0;2;1517;1;1;0;13000;13000;0;0;0;0;1;3;42480;6;4;0;0;0;0;1;1;0;0;0;1;0;0;0;0
66770;1;13000;13000;21240;17400;1;1;2;0;1;0;2;15;1;0;1;13000;13000;0;0;0;0;1;2;42480;6;6;0;0;0;0;1;1;0;0;0;1;0;0;0;0
66918;1;1850;1650;1850;0;0;0;0;0;0;0;2;0;1;1;1;1650;1650;0;0;0;0;1;1;42480;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66923;1;3300;3300;3300;4600;1;1;0;1;0;0;1;6;1;1;0;3300;3300;0;0;0;0;1;1;42480;1;1;0;0;0;0;1;1;0;0;0;1;0;0;0;0
200517;1;1650;1650;1650;0;0;0;0;0;0;0;1;2;1;1;1;1650;1650;0;0;0;0;1;1;42481;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66887;1;13000;13000;22888;17400;1;1;0;1;0;0;2;70;1;1;0;13000;13000;0;0;0;0;1;2;42481;6;6;0;0;0;0;1;1;0;0;0;1;0;0;0;0
66997;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;1;42482;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66982;1;3300;3300;3300;0;0;0;0;0;0;0;1;0;1;1;1;3300;3300;0;0;0;0;1;0;42482;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66710;1;3300;3300;3300;0;0;0;0;0;0;0;1;1;1;1;1;3300;3300;0;0;0;0;1;1;42482;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
67013;1;1850;1650;1850;0;0;0;0;0;0;0;2;5;1;1;1;1650;1650;0;0;0;0;1;1;42482;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66962;1;3950;3950;3950;0;0;0;0;0;0;0;1;0;1;1;1;3950;3950;0;0;0;0;1;1;42485;1;1;0;0;0;0;1;0;0;1;0;1;0;0;0;0
66847;1;9200;3300;9200;0;0;0;0;0;0;0;2;3;1;1;1;3300;3300;0;0;1;0;1;2;42485;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66974;1;3360;3360;7260;0;0;0;0;0;0;0;2;0;1;1;1;3360;3360;0;0;1;0;2;2;42485;7;2;0;0;0;0;1;0;0;0;0;1;0;0;0;0
67046;1;1650;1650;1650;0;0;0;0;0;0;0;1;0;1;1;1;1650;1650;0;0;0;0;1;2;42485;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
67026;1;13000;13000;13000;0;0;0;0;0;0;0;1;1;1;1;1;13000;13000;0;0;0;0;1;2;42485;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
269266;1;140800;140800;140800;0;0;0;0;0;0;0;1;0;1;1;1;140800;140800;0;0;0;0;1;1;42485;1;1;1;0;0;0;1;0;0;0;0;1;0;0;1;0
66940;1;168400;20700;188367;0;0;0;0;0;0;0;6;4;1;1;1;23190;20700;0;2490;0;0;3;3;42486;6;5;0;0;0;0;1;0;0;1;0;1;0;1;0;1
66941;1;3300;3300;3300;0;0;0;0;0;0;0;1;2;1;1;1;3300;3300;0;0;0;0;1;1;42486;1;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0
66907;1;16200;16200;24440;0;0;0;0;0;0;0;2;15;1;1;1;16200;16200;0;0;0;0;1;1;42486;6;6;0;0;0;0;1;0;0;0;0;1;0;0;0;0
